epoch,accuracy,learning_rate,loss,top_2_accuracy,val_accuracy,val_loss,val_top_2_accuracy
0,0.17320261895656586,0.0003000000142492354,1.8098102807998657,0.34204792976379395,0.12962962687015533,1.8140910863876343,0.2839506268501282
1,0.16993464529514313,0.0003000000142492354,1.7945749759674072,0.3409585952758789,0.1111111119389534,1.7989966869354248,0.2839506268501282
2,0.15577341616153717,0.0003000000142492354,1.7887097597122192,0.34204792976379395,0.1111111119389534,1.792527198791504,0.2839506268501282
3,0.16230936348438263,0.0003000000142492354,1.7852089405059814,0.363834410905838,0.12962962687015533,1.7886631488800049,0.29012346267700195
4,0.17320261895656586,0.0003000000142492354,1.7820688486099243,0.3921568691730499,0.15432098507881165,1.7848167419433594,0.3333333432674408
5,0.19389978051185608,0.0003000000142492354,1.7795464992523193,0.41067537665367126,0.1913580298423767,1.781104326248169,0.3827160596847534
6,0.20370370149612427,0.0003000000142492354,1.7772384881973267,0.41285401582717896,0.20987653732299805,1.7779382467269897,0.4197530746459961
7,0.23420479893684387,0.0003000000142492354,1.7748878002166748,0.4346405267715454,0.2469135820865631,1.7750720977783203,0.4382716119289398
8,0.2505446672439575,0.0003000000142492354,1.7730070352554321,0.4618736505508423,0.2716049253940582,1.7723379135131836,0.48148149251937866
9,0.2647058963775635,0.0003000000142492354,1.770068883895874,0.4847494661808014,0.29629629850387573,1.7693384885787964,0.48148149251937866
10,0.2723311483860016,0.0003000000142492354,1.767905592918396,0.4847494661808014,0.3086419701576233,1.766242504119873,0.4938271641731262
11,0.2908496856689453,0.0003000000142492354,1.7640774250030518,0.5032680034637451,0.29012346267700195,1.7626817226409912,0.5123456716537476
12,0.30174291133880615,0.0003000000142492354,1.7608574628829956,0.5021786689758301,0.29012346267700195,1.759312391281128,0.5185185074806213
13,0.3202614486217499,0.0003000000142492354,1.7569892406463623,0.5239651203155518,0.3333333432674408,1.7559492588043213,0.5432098507881165
14,0.3333333432674408,0.0003000000142492354,1.7535053491592407,0.5261437892913818,0.31481480598449707,1.7516884803771973,0.5370370149612427
15,0.3453159034252167,0.0003000000142492354,1.7497742176055908,0.5413943529129028,0.34567901492118835,1.7480745315551758,0.5308641791343689
16,0.3562091588973999,0.0003000000142492354,1.745967149734497,0.5479303002357483,0.3580246865749359,1.7439815998077393,0.5432098507881165
17,0.363834410905838,0.0003000000142492354,1.7420575618743896,0.5588235259056091,0.35185185074806213,1.739832878112793,0.5493826866149902
18,0.36492374539375305,0.0003000000142492354,1.7377053499221802,0.5642701387405396,0.3580246865749359,1.7352771759033203,0.5679012537002563
19,0.36492374539375305,0.0003000000142492354,1.733418345451355,0.5686274766921997,0.3641975224018097,1.7307050228118896,0.5925925970077515
20,0.3714596927165985,0.0003000000142492354,1.7285799980163574,0.5838779807090759,0.37654322385787964,1.7257287502288818,0.5925925970077515
21,0.37690630555152893,0.0003000000142492354,1.7244232892990112,0.5925925970077515,0.3827160596847534,1.7205421924591064,0.6234567761421204
22,0.38017427921295166,0.0003000000142492354,1.718866229057312,0.5991285443305969,0.3827160596847534,1.7150980234146118,0.6172839403152466
23,0.3834422528743744,0.0003000000142492354,1.713587999343872,0.6067538261413574,0.3827160596847534,1.7094980478286743,0.6481481194496155
24,0.3910675346851349,0.0003000000142492354,1.707559585571289,0.6176470518112183,0.3827160596847534,1.7033262252807617,0.6666666865348816
25,0.3965141475200653,0.0003000000142492354,1.7015711069107056,0.6154683828353882,0.37654322385787964,1.6967027187347412,0.7037037014961243
