epoch,accuracy,learning_rate,loss,top_2_accuracy,val_accuracy,val_loss,val_top_2_accuracy
0,0.14488017559051514,0.0010000000474974513,1.7984018325805664,0.343137264251709,0.12345679104328156,1.7900612354278564,0.29629629850387573
1,0.15250544250011444,0.0010000000474974513,1.7846035957336426,0.38453158736228943,0.20987653732299805,1.781110167503357,0.395061731338501
2,0.22549019753932953,0.0010000000474974513,1.7773865461349487,0.44008713960647583,0.22839505970478058,1.7726105451583862,0.45679011940956116
3,0.24400871992111206,0.0010000000474974513,1.7704589366912842,0.46840959787368774,0.29629629850387573,1.7638663053512573,0.5185185074806213
4,0.2875817120075226,0.0010000000474974513,1.7616602182388306,0.5217865109443665,0.34567901492118835,1.7541300058364868,0.5370370149612427
5,0.30174291133880615,0.0010000000474974513,1.7534451484680176,0.514161229133606,0.3827160596847534,1.7427886724472046,0.5802469253540039
6,0.3485838770866394,0.0010000000474974513,1.7391023635864258,0.5729847550392151,0.37654322385787964,1.7309015989303589,0.5864197611808777
7,0.3464052379131317,0.0010000000474974513,1.7279425859451294,0.5664488077163696,0.4197530746459961,1.7130217552185059,0.5925925970077515
8,0.3758170008659363,0.0010000000474974513,1.7075982093811035,0.5958605408668518,0.4197530746459961,1.6919286251068115,0.6728395223617554
9,0.3965141475200653,0.0010000000474974513,1.6879572868347168,0.6263616681098938,0.43209877610206604,1.6752214431762695,0.604938268661499
10,0.3867102265357971,0.0010000000474974513,1.6655594110488892,0.6394335627555847,0.4506172835826874,1.6473232507705688,0.6913580298423767
11,0.4172113239765167,0.0010000000474974513,1.6391452550888062,0.6644880175590515,0.4691357910633087,1.6269493103027344,0.6419752836227417
12,0.41067537665367126,0.0010000000474974513,1.6124173402786255,0.6830065250396729,0.4444444477558136,1.6000036001205444,0.6604938507080078
13,0.4161219894886017,0.0010000000474974513,1.5844422578811646,0.6808279156684875,0.4444444477558136,1.575107455253601,0.6358024477958679
14,0.4270152449607849,0.0010000000474974513,1.555194616317749,0.687363862991333,0.4506172835826874,1.549626350402832,0.654321014881134
15,0.43028321862220764,0.0010000000474974513,1.526242971420288,0.6993464231491089,0.46296295523643494,1.5202975273132324,0.654321014881134
16,0.4542483687400818,0.0010000000474974513,1.4951452016830444,0.7015250325202942,0.4691357910633087,1.5026359558105469,0.6666666865348816
17,0.46623092889785767,0.0010000000474974513,1.4693610668182373,0.7156862616539001,0.4938271641731262,1.4671868085861206,0.6913580298423767
18,0.47603484988212585,0.0010000000474974513,1.4380987882614136,0.7189542651176453,0.5061728358268738,1.4344515800476074,0.7283950448036194
19,0.4847494661808014,0.0010000000474974513,1.4064465761184692,0.7385621070861816,0.5123456716537476,1.412688136100769,0.709876537322998
20,0.4978213608264923,0.0010000000474974513,1.3798598051071167,0.7440087199211121,0.5185185074806213,1.3777503967285156,0.7530864477157593
21,0.5130718946456909,0.0010000000474974513,1.3469971418380737,0.7603485584259033,0.5493826866149902,1.3571105003356934,0.7592592835426331
22,0.5196078419685364,0.0010000000474974513,1.3203315734863281,0.7668845057487488,0.5370370149612427,1.3443007469177246,0.7469135522842407
23,0.5359477400779724,0.0010000000474974513,1.2958225011825562,0.772331178188324,0.5370370149612427,1.3130855560302734,0.7530864477157593
24,0.5381263494491577,0.0010000000474974513,1.2702025175094604,0.7810457348823547,0.5555555820465088,1.2999597787857056,0.7530864477157593
25,0.5511982440948486,0.0010000000474974513,1.2458404302597046,0.7875816822052002,0.5493826866149902,1.2753976583480835,0.7530864477157593
26,0.570806086063385,0.0010000000474974513,1.2210156917572021,0.7908496856689453,0.5246913433074951,1.2701809406280518,0.7592592835426331
27,0.5740740895271301,0.0010000000474974513,1.2009464502334595,0.7843137383460999,0.5740740895271301,1.2501747608184814,0.7592592835426331
28,0.5838779807090759,0.0010000000474974513,1.177509069442749,0.8006535768508911,0.5432098507881165,1.2422008514404297,0.7777777910232544
29,0.5904139280319214,0.0010000000474974513,1.1575982570648193,0.7995642423629761,0.5679012537002563,1.2215293645858765,0.7962962985038757
30,0.600217878818512,0.0010000000474974513,1.1362128257751465,0.8061001896858215,0.5802469253540039,1.2213304042816162,0.7839506268501282
31,0.600217878818512,0.0010000000474974513,1.1203420162200928,0.8213507533073425,0.5987654328346252,1.192009449005127,0.8086419701576233
32,0.6154683828353882,0.0010000000474974513,1.1010487079620361,0.8191720843315125,0.604938268661499,1.168773889541626,0.8086419701576233
33,0.6111111044883728,0.0010000000474974513,1.0782852172851562,0.826797366142273,0.604938268661499,1.1529498100280762,0.8148148059844971
34,0.6318082809448242,0.0010000000474974513,1.0617129802703857,0.8235294222831726,0.6172839403152466,1.1355257034301758,0.8209876418113708
35,0.6427015066146851,0.0010000000474974513,1.0402973890304565,0.828976035118103,0.6172839403152466,1.1253283023834229,0.8148148059844971
36,0.6535947918891907,0.0010000000474974513,1.0254098176956177,0.843137264251709,0.6234567761421204,1.1292990446090698,0.8148148059844971
37,0.6514161229133606,0.0010000000474974513,1.0143688917160034,0.844226598739624,0.6481481194496155,1.0966880321502686,0.8395061492919922
38,0.6666666865348816,0.0010000000474974513,0.9952621459960938,0.8474945425987244,0.6790123581886292,1.0733131170272827,0.8703703880310059
39,0.6797385811805725,0.0010000000474974513,0.9767653942108154,0.8562091588973999,0.654321014881134,1.0762783288955688,0.8518518805503845
40,0.6742919683456421,0.0010000000474974513,0.9661658406257629,0.8572984933853149,0.654321014881134,1.0726078748703003,0.845678985118866
41,0.6851851940155029,0.0010000000474974513,0.9520294666290283,0.8660130500793457,0.6604938507080078,1.057952642440796,0.8580247163772583
42,0.6938998103141785,0.0010000000474974513,0.9398694634437561,0.8681917190551758,0.6666666865348816,1.047471284866333,0.8703703880310059
43,0.7004357576370239,0.0010000000474974513,0.9267435073852539,0.8801742792129517,0.6604938507080078,1.0455501079559326,0.8641975522041321
44,0.7015250325202942,0.0010000000474974513,0.9166353344917297,0.8801742792129517,0.6790123581886292,1.0282617807388306,0.8641975522041321
45,0.7058823704719543,0.0010000000474974513,0.905341625213623,0.8790849447250366,0.6851851940155029,1.017096996307373,0.8703703880310059
46,0.7156862616539001,0.0010000000474974513,0.8916782736778259,0.8867102265357971,0.6790123581886292,1.0084477663040161,0.8765432238578796
47,0.7244008779525757,0.0010000000474974513,0.8791979551315308,0.8888888955116272,0.6851851940155029,0.9962109327316284,0.8765432238578796
48,0.7265795469284058,0.0010000000474974513,0.8683406710624695,0.8932461738586426,0.6666666865348816,0.9873701333999634,0.8765432238578796
49,0.7233115434646606,0.0010000000474974513,0.8576614260673523,0.8899782299995422,0.6851851940155029,0.9849397540092468,0.8765432238578796
50,0.7309368252754211,0.0010000000474974513,0.8478976488113403,0.899782121181488,0.6913580298423767,0.9749844670295715,0.8765432238578796
51,0.7352941036224365,0.0010000000474974513,0.8392416834831238,0.9019607901573181,0.6728395223617554,0.9690476655960083,0.8703703880310059
52,0.7287581562995911,0.0010000000474974513,0.8291812539100647,0.8921568393707275,0.6913580298423767,0.9628821611404419,0.8765432238578796
53,0.7407407164573669,0.0010000000474974513,0.819563627243042,0.9052287340164185,0.6975308656692505,0.9645097255706787,0.8827160596847534
54,0.7385621070861816,0.0010000000474974513,0.8155943155288696,0.9030501246452332,0.6790123581886292,0.9569593071937561,0.8703703880310059
55,0.7363834381103516,0.0010000000474974513,0.8072375059127808,0.8976035118103027,0.7037037014961243,0.9406129717826843,0.8765432238578796
56,0.7527233362197876,0.0010000000474974513,0.7950577735900879,0.9084967374801636,0.709876537322998,0.9345763325691223,0.8827160596847534
57,0.7527233362197876,0.0010000000474974513,0.7875779867172241,0.9106754064559937,0.709876537322998,0.9221616983413696,0.8888888955116272
58,0.7559912800788879,0.0010000000474974513,0.7769591808319092,0.9117646813392639,0.7160493731498718,0.9212479591369629,0.8888888955116272
59,0.7614378929138184,0.0010000000474974513,0.7689127922058105,0.9106754064559937,0.7345678806304932,0.9110693335533142,0.895061731338501
