epoch,accuracy,learning_rate,loss,top_2_accuracy,val_accuracy,val_loss,val_top_2_accuracy
21,0.9237473011016846,0.0003000000142492354,0.4342677593231201,0.9956427216529846,0.3580246865749359,2.3825745582580566,0.6234567761421204
22,0.9346405267715454,0.0003000000142492354,0.4127822518348694,0.9978213310241699,0.48148149251937866,1.8363534212112427,0.6913580298423767
23,0.9226579666137695,0.0003000000142492354,0.41496214270591736,0.9934640526771545,0.5,1.7749124765396118,0.7222222089767456
24,0.943355143070221,0.0003000000142492354,0.40185096859931946,0.9956427216529846,0.5555555820465088,1.3614912033081055,0.7407407164573669
25,0.9411764740943909,0.0003000000142492354,0.38672512769699097,0.9934640526771545,0.5679012537002563,1.3190139532089233,0.7469135522842407
26,0.9509803652763367,0.0003000000142492354,0.37765562534332275,0.9967319965362549,0.5555555820465088,1.4064081907272339,0.8395061492919922
27,0.9596949815750122,0.0003000000142492354,0.35392501950263977,1.0,0.5061728358268738,1.4995840787887573,0.709876537322998
28,0.9575163125991821,0.0003000000142492354,0.34499606490135193,0.998910665512085,0.5,1.6080238819122314,0.6851851940155029
29,0.9596949815750122,0.0003000000142492354,0.3437528610229492,0.9967319965362549,0.5679012537002563,1.4518911838531494,0.7716049551963806
30,0.9553377032279968,0.0003000000142492354,0.35015642642974854,0.9956427216529846,0.48765432834625244,2.5491819381713867,0.5679012537002563
31,0.9662309288978577,0.0003000000142492354,0.3322390019893646,0.9978213310241699,0.5493826866149902,1.5812245607376099,0.7777777910232544
32,0.9640522599220276,0.0003000000142492354,0.32616445422172546,0.998910665512085,0.4938271641731262,1.973070740699768,0.7530864477157593
33,0.9716775417327881,0.0001500000071246177,0.3111783564090729,0.998910665512085,0.46296295523643494,1.6854170560836792,0.7037037014961243
34,0.9760348796844482,0.0001500000071246177,0.3117612898349762,0.9978213310241699,0.5432098507881165,1.5745460987091064,0.790123462677002
35,0.9782134890556335,0.0001500000071246177,0.30161330103874207,1.0,0.5432098507881165,1.5842220783233643,0.7592592835426331
36,0.9771241545677185,0.0001500000071246177,0.29518815875053406,0.998910665512085,0.6111111044883728,1.134554147720337,0.8333333134651184
37,0.9727668762207031,0.0001500000071246177,0.29809749126434326,1.0,0.5432098507881165,1.2784199714660645,0.8024691343307495
38,0.9694989323616028,0.0001500000071246177,0.30331364274024963,0.998910665512085,0.5123456716537476,1.7012372016906738,0.7839506268501282
39,0.970588207244873,0.0001500000071246177,0.2943018972873688,0.9978213310241699,0.5617284178733826,1.4484788179397583,0.8024691343307495
40,0.9782134890556335,0.0001500000071246177,0.297024667263031,1.0,0.5185185074806213,1.6631731986999512,0.7345678806304932
41,0.983660101890564,0.0001500000071246177,0.2824140191078186,1.0,0.5493826866149902,1.551809549331665,0.8333333134651184
42,0.9803921580314636,0.0001500000071246177,0.2849045991897583,0.998910665512085,0.5493826866149902,1.5525096654891968,0.7962962985038757
43,0.9749455451965332,0.0001500000071246177,0.28640660643577576,0.9978213310241699,0.6234567761421204,1.2389671802520752,0.8580247163772583
44,0.9793028235435486,7.500000356230885e-05,0.28002697229385376,1.0,0.6172839403152466,1.2066036462783813,0.8765432238578796
45,0.9793028235435486,7.500000356230885e-05,0.28209739923477173,1.0,0.6111111044883728,1.4268544912338257,0.8086419701576233
46,0.9880174398422241,7.500000356230885e-05,0.2691144347190857,1.0,0.6296296119689941,1.27302086353302,0.8888888955116272
47,0.984749436378479,7.500000356230885e-05,0.26900818943977356,1.0,0.6790123581886292,0.9854179620742798,0.8888888955116272
48,0.9803921580314636,7.500000356230885e-05,0.27407288551330566,0.998910665512085,0.6975308656692505,0.8860790133476257,0.8888888955116272
49,0.985838770866394,7.500000356230885e-05,0.2654653787612915,0.998910665512085,0.6975308656692505,0.9028875231742859,0.8888888955116272
50,0.9814814925193787,7.500000356230885e-05,0.27087700366973877,0.998910665512085,0.6728395223617554,1.0173019170761108,0.8148148059844971
51,0.984749436378479,7.500000356230885e-05,0.26670965552330017,1.0,0.6419752836227417,1.200987458229065,0.8703703880310059
52,0.983660101890564,7.500000356230885e-05,0.27267518639564514,1.0,0.6728395223617554,1.104522943496704,0.8395061492919922
53,0.984749436378479,7.500000356230885e-05,0.2667087912559509,0.9978213310241699,0.654321014881134,1.1030584573745728,0.895061731338501
54,0.9869281053543091,7.500000356230885e-05,0.2680962085723877,1.0,0.7283950448036194,0.9245519638061523,0.9197530746459961
55,0.9869281053543091,7.500000356230885e-05,0.26570525765419006,1.0,0.7530864477157593,0.7739249467849731,0.9444444179534912
56,0.9869281053543091,7.500000356230885e-05,0.267875075340271,0.9978213310241699,0.7222222089767456,0.7965907454490662,0.9629629850387573
57,0.9880174398422241,7.500000356230885e-05,0.25746339559555054,1.0,0.7345678806304932,0.8370254039764404,0.9259259104728699
58,0.9923747181892395,7.500000356230885e-05,0.24878528714179993,1.0,0.7345678806304932,0.8250994086265564,0.9567901492118835
59,0.9880174398422241,7.500000356230885e-05,0.2655169665813446,1.0,0.6913580298423767,0.9590343832969666,0.9506173133850098
60,0.985838770866394,7.500000356230885e-05,0.26715850830078125,0.998910665512085,0.7222222089767456,0.8532503843307495,0.9691358208656311
61,0.9825708270072937,7.500000356230885e-05,0.26619094610214233,0.998910665512085,0.6851851940155029,1.134917974472046,0.9506173133850098
62,0.9869281053543091,7.500000356230885e-05,0.2619251012802124,1.0,0.6913580298423767,1.0522013902664185,0.9259259104728699
63,0.9814814925193787,3.7500001781154424e-05,0.269120454788208,0.9978213310241699,0.6790123581886292,1.0373501777648926,0.9259259104728699
64,0.9869281053543091,3.7500001781154424e-05,0.2625088095664978,1.0,0.6975308656692505,1.0150669813156128,0.9382715821266174
65,0.9880174398422241,3.7500001781154424e-05,0.2628200650215149,1.0,0.7037037014961243,0.8976156711578369,0.9691358208656311
66,0.983660101890564,3.7500001781154424e-05,0.25521689653396606,0.998910665512085,0.7407407164573669,0.891290009021759,0.9382715821266174
67,0.9869281053543091,3.7500001781154424e-05,0.25976884365081787,1.0,0.7160493731498718,0.9290487766265869,0.9567901492118835
68,0.9923747181892395,3.7500001781154424e-05,0.25544360280036926,0.998910665512085,0.6975308656692505,0.938778281211853,0.9320987462997437
69,0.984749436378479,3.7500001781154424e-05,0.25577396154403687,1.0,0.7407407164573669,0.8670672178268433,0.9259259104728699
70,0.9825708270072937,1.8750000890577212e-05,0.26408571004867554,1.0,0.7407407164573669,0.8561832904815674,0.9320987462997437
71,0.9912853837013245,1.8750000890577212e-05,0.2519313395023346,1.0,0.7160493731498718,0.8784293532371521,0.9567901492118835
72,0.9901960492134094,1.8750000890577212e-05,0.25082331895828247,1.0,0.7160493731498718,0.9192364811897278,0.9506173133850098
73,0.985838770866394,1.8750000890577212e-05,0.2586151659488678,1.0,0.7345678806304932,0.8440099358558655,0.9567901492118835
74,0.9880174398422241,1.8750000890577212e-05,0.2497798651456833,1.0,0.7469135522842407,0.7910576462745667,0.9629629850387573
75,0.9923747181892395,1.8750000890577212e-05,0.2538945972919464,1.0,0.7469135522842407,0.8491843938827515,0.9382715821266174
